caso,origine,h,anno,gruppo,chiave,valore
P1|tetto100|nessuna|T3,2012,5,2017,investimento_tipo,E,1818.009945
P1|tetto100|nessuna|T3,2012,5,2017,investimento_tipo,S,864.0411597
P1|tetto100|nessuna|T3,2012,5,2017,investimento_tipo,N,409.9624854
P1|tetto100|nessuna|T3,2012,5,2017,investimento_tipo,R,345.4337297
P1|tetto100|nessuna|T3,2012,5,2017,stock_tipo,E,8039.369448
P1|tetto100|nessuna|T3,2012,5,2017,stock_tipo,S,13118.91204
P1|tetto100|nessuna|T3,2012,5,2017,stock_tipo,N,1720.929134
P1|tetto100|nessuna|T3,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto100|nessuna|T3,2012,5,2017,aggregati,produzione_tot,31360.03428
P1|tetto100|nessuna|T3,2012,5,2017,aggregati,consumo_tot,11756.00318
P1|tetto100|nessuna|T3,2012,5,2017,aggregati,investimento_tot,3437.44732
P1|tetto100|nessuna|T3,2012,5,2017,aggregati,importazioni_tot,2844.223018
P1|tetto100|nessuna|T3,2012,5,2017,aggregati,scorte_tot,2385.682746
P1|tetto110|agg|T1,2012,1,2013,investimento_tipo,E,930.9696
P1|tetto110|agg|T1,2012,1,2013,investimento_tipo,S,438.37845
P1|tetto110|agg|T1,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg|T1,2012,1,2013,investimento_tipo,R,549.373691
P1|tetto110|agg|T1,2012,1,2013,stock_tipo,E,5847.427878
P1|tetto110|agg|T1,2012,1,2013,stock_tipo,S,12172.65888
P1|tetto110|agg|T1,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg|T1,2012,1,2013,stock_tipo,R,16520.35894
P1|tetto110|agg|T1,2012,1,2013,aggregati,produzione_tot,29498.55272
P1|tetto110|agg|T1,2012,1,2013,aggregati,consumo_tot,11603.88188
P1|tetto110|agg|T1,2012,1,2013,aggregati,investimento_tot,2541.633891
P1|tetto110|agg|T1,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg|T1,2012,1,2013,aggregati,scorte_tot,2117.847403
P1|tetto110|agg|T1,2012,2,2014,investimento_tipo,E,881.9712
P1|tetto110|agg|T1,2012,2,2014,investimento_tipo,S,415.3059
P1|tetto110|agg|T1,2012,2,2014,investimento_tipo,N,590.1273
P1|tetto110|agg|T1,2012,2,2014,investimento_tipo,R,570.974391
P1|tetto110|agg|T1,2012,2,2014,stock_tipo,E,5936.266328
P1|tetto110|agg|T1,2012,2,2014,stock_tipo,S,12206.46841
P1|tetto110|agg|T1,2012,2,2014,stock_tipo,N,2434.999808
P1|tetto110|agg|T1,2012,2,2014,stock_tipo,R,16706.01777
P1|tetto110|agg|T1,2012,2,2014,aggregati,produzione_tot,30107.59683
P1|tetto110|agg|T1,2012,2,2014,aggregati,consumo_tot,11747.29159
P1|tetto110|agg|T1,2012,2,2014,aggregati,investimento_tot,2458.378791
P1|tetto110|agg|T1,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg|T1,2012,2,2014,aggregati,scorte_tot,2158.078618
P1|tetto110|agg|T1,2012,3,2015,investimento_tipo,E,832.9728
P1|tetto110|agg|T1,2012,3,2015,investimento_tipo,S,392.23335
P1|tetto110|agg|T1,2012,3,2015,investimento_tipo,N,557.34245
P1|tetto110|agg|T1,2012,3,2015,investimento_tipo,R,592.575091
P1|tetto110|agg|T1,2012,3,2015,stock_tipo,E,5947.587296
P1|tetto110|agg|T1,2012,3,2015,stock_tipo,S,12201.88628
P1|tetto110|agg|T1,2012,3,2015,stock_tipo,N,2427.117157
P1|tetto110|agg|T1,2012,3,2015,stock_tipo,R,16908.94704
P1|tetto110|agg|T1,2012,3,2015,aggregati,produzione_tot,30126.70117
P1|tetto110|agg|T1,2012,3,2015,aggregati,consumo_tot,11886.23488
P1|tetto110|agg|T1,2012,3,2015,aggregati,investimento_tot,2375.123691
P1|tetto110|agg|T1,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg|T1,2012,3,2015,aggregati,scorte_tot,2236.088283
P1|tetto110|agg|T1,2012,4,2016,investimento_tipo,E,783.9744
P1|tetto110|agg|T1,2012,4,2016,investimento_tipo,S,369.1608
P1|tetto110|agg|T1,2012,4,2016,investimento_tipo,N,524.5576
P1|tetto110|agg|T1,2012,4,2016,investimento_tipo,R,614.175791
P1|tetto110|agg|T1,2012,4,2016,stock_tipo,E,5888.89144
P1|tetto110|agg|T1,2012,4,2016,stock_tipo,S,12162.0731
P1|tetto110|agg|T1,2012,4,2016,stock_tipo,N,2402.498389
P1|tetto110|agg|T1,2012,4,2016,stock_tipo,R,17128.74396
P1|tetto110|agg|T1,2012,4,2016,aggregati,produzione_tot,30196.58524
P1|tetto110|agg|T1,2012,4,2016,aggregati,consumo_tot,12022.28191
P1|tetto110|agg|T1,2012,4,2016,aggregati,investimento_tot,2291.868591
P1|tetto110|agg|T1,2012,4,2016,aggregati,importazioni_tot,2672.240726
P1|tetto110|agg|T1,2012,4,2016,aggregati,scorte_tot,2265.210503
P1|tetto110|agg|T1,2012,5,2017,investimento_tipo,E,734.976
P1|tetto110|agg|T1,2012,5,2017,investimento_tipo,S,346.08825
P1|tetto110|agg|T1,2012,5,2017,investimento_tipo,N,491.77275
P1|tetto110|agg|T1,2012,5,2017,investimento_tipo,R,635.776491
P1|tetto110|agg|T1,2012,5,2017,stock_tipo,E,5784.752436
P1|tetto110|agg|T1,2012,5,2017,stock_tipo,S,12089.94753
P1|tetto110|agg|T1,2012,5,2017,stock_tipo,N,2327.080033
P1|tetto110|agg|T1,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|agg|T1,2012,5,2017,aggregati,produzione_tot,30546.8312
P1|tetto110|agg|T1,2012,5,2017,aggregati,consumo_tot,12168.98381
P1|tetto110|agg|T1,2012,5,2017,aggregati,investimento_tot,2208.613491
P1|tetto110|agg|T1,2012,5,2017,aggregati,importazioni_tot,2758.101989
P1|tetto110|agg|T1,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|agg|T2,2012,1,2013,investimento_tipo,E,956.2062532
P1|tetto110|agg|T2,2012,1,2013,investimento_tipo,S,484.52355
P1|tetto110|agg|T2,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg|T2,2012,1,2013,investimento_tipo,R,453.6147
P1|tetto110|agg|T2,2012,1,2013,stock_tipo,E,5872.664531
P1|tetto110|agg|T2,2012,1,2013,stock_tipo,S,12218.80398
P1|tetto110|agg|T2,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg|T2,2012,1,2013,stock_tipo,R,16424.59995
P1|tetto110|agg|T2,2012,1,2013,aggregati,produzione_tot,29771.09516
P1|tetto110|agg|T2,2012,1,2013,aggregati,consumo_tot,11403.45957
P1|tetto110|agg|T2,2012,1,2013,aggregati,investimento_tot,2517.256653
P1|tetto110|agg|T2,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg|T2,2012,1,2013,aggregati,scorte_tot,2391.943941
P1|tetto110|agg|T2,2012,2,2014,investimento_tipo,E,1005.204653
P1|tetto110|agg|T2,2012,2,2014,investimento_tipo,S,507.5961
P1|tetto110|agg|T2,2012,2,2014,investimento_tipo,N,590.1273
P1|tetto110|agg|T2,2012,2,2014,investimento_tipo,R,475.2154
P1|tetto110|agg|T2,2012,2,2014,stock_tipo,E,6089.869952
P1|tetto110|agg|T2,2012,2,2014,stock_tipo,S,12345.43769
P1|tetto110|agg|T2,2012,2,2014,stock_tipo,N,2463.285117
P1|tetto110|agg|T2,2012,2,2014,stock_tipo,R,16516.73324
P1|tetto110|agg|T2,2012,2,2014,aggregati,produzione_tot,30198.36412
P1|tetto110|agg|T2,2012,2,2014,aggregati,consumo_tot,11572.27912
P1|tetto110|agg|T2,2012,2,2014,aggregati,investimento_tot,2578.143453
P1|tetto110|agg|T2,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg|T2,2012,2,2014,aggregati,scorte_tot,2480.75811
P1|tetto110|agg|T2,2012,3,2015,investimento_tipo,E,1054.203053
P1|tetto110|agg|T2,2012,3,2015,investimento_tipo,S,530.66865
P1|tetto110|agg|T2,2012,3,2015,investimento_tipo,N,622.91215
P1|tetto110|agg|T2,2012,3,2015,investimento_tipo,R,496.8161
P1|tetto110|agg|T2,2012,3,2015,stock_tipo,E,6317.957329
P1|tetto110|agg|T2,2012,3,2015,stock_tipo,S,12474.82619
P1|tetto110|agg|T2,2012,3,2015,stock_tipo,N,2576.308413
P1|tetto110|agg|T2,2012,3,2015,stock_tipo,R,16628.31834
P1|tetto110|agg|T2,2012,3,2015,aggregati,produzione_tot,30234.93245
P1|tetto110|agg|T2,2012,3,2015,aggregati,consumo_tot,11638.19852
P1|tetto110|agg|T2,2012,3,2015,aggregati,investimento_tot,2704.599953
P1|tetto110|agg|T2,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg|T2,2012,3,2015,aggregati,scorte_tot,2525.825762
P1|tetto110|agg|T2,2012,4,2016,investimento_tipo,E,1103.201453
P1|tetto110|agg|T2,2012,4,2016,investimento_tipo,S,553.7412
P1|tetto110|agg|T2,2012,4,2016,investimento_tipo,N,655.697
P1|tetto110|agg|T2,2012,4,2016,investimento_tipo,R,475.2154
P1|tetto110|agg|T2,2012,4,2016,stock_tipo,E,6550.864223
P1|tetto110|agg|T2,2012,4,2016,stock_tipo,S,12605.07702
P1|tetto110|agg|T2,2012,4,2016,stock_tipo,N,2727.248941
P1|tetto110|agg|T2,2012,4,2016,stock_tipo,R,16715.70016
P1|tetto110|agg|T2,2012,4,2016,aggregati,produzione_tot,30282.30831
P1|tetto110|agg|T2,2012,4,2016,aggregati,consumo_tot,11768.1017
P1|tetto110|agg|T2,2012,4,2016,aggregati,investimento_tot,2787.855053
P1|tetto110|agg|T2,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|agg|T2,2012,4,2016,aggregati,scorte_tot,2441.172372
P1|tetto110|agg|T2,2012,5,2017,investimento_tipo,E,1152.199853
P1|tetto110|agg|T2,2012,5,2017,investimento_tipo,S,576.81375
P1|tetto110|agg|T2,2012,5,2017,investimento_tipo,N,688.48185
P1|tetto110|agg|T2,2012,5,2017,investimento_tipo,R,453.6147
P1|tetto110|agg|T2,2012,5,2017,stock_tipo,E,6787.499389
P1|tetto110|agg|T2,2012,5,2017,stock_tipo,S,12736.44658
P1|tetto110|agg|T2,2012,5,2017,stock_tipo,N,2903.888938
P1|tetto110|agg|T2,2012,5,2017,stock_tipo,R,16779.44322
P1|tetto110|agg|T2,2012,5,2017,aggregati,produzione_tot,30837.08856
P1|tetto110|agg|T2,2012,5,2017,aggregati,consumo_tot,11877.22044
P1|tetto110|agg|T2,2012,5,2017,aggregati,investimento_tot,2871.110153
P1|tetto110|agg|T2,2012,5,2017,aggregati,importazioni_tot,2844.223018
P1|tetto110|agg|T2,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|agg|T3,2012,1,2013,investimento_tipo,E,930.9696
P1|tetto110|agg|T3,2012,1,2013,investimento_tipo,S,438.37845
P1|tetto110|agg|T3,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg|T3,2012,1,2013,investimento_tipo,R,549.373691
P1|tetto110|agg|T3,2012,1,2013,stock_tipo,E,5847.427878
P1|tetto110|agg|T3,2012,1,2013,stock_tipo,S,12172.65888
P1|tetto110|agg|T3,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg|T3,2012,1,2013,stock_tipo,R,16520.35894
P1|tetto110|agg|T3,2012,1,2013,aggregati,produzione_tot,29754.1234
P1|tetto110|agg|T3,2012,1,2013,aggregati,consumo_tot,11266.72679
P1|tetto110|agg|T3,2012,1,2013,aggregati,investimento_tot,2541.633891
P1|tetto110|agg|T3,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg|T3,2012,1,2013,aggregati,scorte_tot,2497.709732
P1|tetto110|agg|T3,2012,2,2014,investimento_tipo,E,979.968
P1|tetto110|agg|T3,2012,2,2014,investimento_tipo,S,460.1940311
P1|tetto110|agg|T3,2012,2,2014,investimento_tipo,N,590.1273
P1|tetto110|agg|T3,2012,2,2014,investimento_tipo,R,570.974391
P1|tetto110|agg|T3,2012,2,2014,stock_tipo,E,6042.992851
P1|tetto110|agg|T3,2012,2,2014,stock_tipo,S,12251.73835
P1|tetto110|agg|T3,2012,2,2014,stock_tipo,N,2463.381764
P1|tetto110|agg|T3,2012,2,2014,stock_tipo,R,16706.01777
P1|tetto110|agg|T3,2012,2,2014,aggregati,produzione_tot,30124.1062
P1|tetto110|agg|T3,2012,2,2014,aggregati,consumo_tot,11499.84686
P1|tetto110|agg|T3,2012,2,2014,aggregati,investimento_tot,2601.263722
P1|tetto110|agg|T3,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg|T3,2012,2,2014,aggregati,scorte_tot,2602.027328
P1|tetto110|agg|T3,2012,3,2015,investimento_tipo,E,1028.9664
P1|tetto110|agg|T3,2012,3,2015,investimento_tipo,S,483.2665811
P1|tetto110|agg|T3,2012,3,2015,investimento_tipo,N,557.34245
P1|tetto110|agg|T3,2012,3,2015,investimento_tipo,R,592.575091
P1|tetto110|agg|T3,2012,3,2015,stock_tipo,E,6253.491512
P1|tetto110|agg|T3,2012,3,2015,stock_tipo,S,12337.13088
P1|tetto110|agg|T3,2012,3,2015,stock_tipo,N,2505.03819
P1|tetto110|agg|T3,2012,3,2015,stock_tipo,R,16908.94704
P1|tetto110|agg|T3,2012,3,2015,aggregati,produzione_tot,30190.25142
P1|tetto110|agg|T3,2012,3,2015,aggregati,consumo_tot,11632.35398
P1|tetto110|agg|T3,2012,3,2015,aggregati,investimento_tot,2662.150522
P1|tetto110|agg|T3,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg|T3,2012,3,2015,aggregati,scorte_tot,2667.609353
P1|tetto110|agg|T3,2012,4,2016,investimento_tipo,E,1077.9648
P1|tetto110|agg|T3,2012,4,2016,investimento_tipo,S,506.3391311
P1|tetto110|agg|T3,2012,4,2016,investimento_tipo,N,590.1273
P1|tetto110|agg|T3,2012,4,2016,investimento_tipo,R,614.175791
P1|tetto110|agg|T3,2012,4,2016,stock_tipo,E,6467.74483
P1|tetto110|agg|T3,2012,4,2016,stock_tipo,S,12426.72599
P1|tetto110|agg|T3,2012,4,2016,stock_tipo,N,2598.452811
P1|tetto110|agg|T3,2012,4,2016,stock_tipo,R,17128.74396
P1|tetto110|agg|T3,2012,4,2016,aggregati,produzione_tot,30187.89567
P1|tetto110|agg|T3,2012,4,2016,aggregati,consumo_tot,11753.43871
P1|tetto110|agg|T3,2012,4,2016,aggregati,investimento_tot,2788.607022
P1|tetto110|agg|T3,2012,4,2016,aggregati,importazioni_tot,2739.947718
P1|tetto110|agg|T3,2012,4,2016,aggregati,scorte_tot,2551.72857
P1|tetto110|agg|T3,2012,5,2017,investimento_tipo,E,1126.9632
P1|tetto110|agg|T3,2012,5,2017,investimento_tipo,S,529.4116811
P1|tetto110|agg|T3,2012,5,2017,investimento_tipo,N,622.91215
P1|tetto110|agg|T3,2012,5,2017,investimento_tipo,R,635.776491
P1|tetto110|agg|T3,2012,5,2017,stock_tipo,E,6687.432124
P1|tetto110|agg|T3,2012,5,2017,stock_tipo,S,12520.53097
P1|tetto110|agg|T3,2012,5,2017,stock_tipo,N,2724.972282
P1|tetto110|agg|T3,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|agg|T3,2012,5,2017,aggregati,produzione_tot,30686.09161
P1|tetto110|agg|T3,2012,5,2017,aggregati,consumo_tot,11888.05129
P1|tetto110|agg|T3,2012,5,2017,aggregati,investimento_tot,2915.063522
P1|tetto110|agg|T3,2012,5,2017,aggregati,importazioni_tot,2844.223018
P1|tetto110|agg|T3,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|agg+ind|T1,2012,1,2013,investimento_tipo,E,930.9696
P1|tetto110|agg+ind|T1,2012,1,2013,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T1,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg+ind|T1,2012,1,2013,investimento_tipo,R,553.5419948
P1|tetto110|agg+ind|T1,2012,1,2013,stock_tipo,E,5847.427878
P1|tetto110|agg+ind|T1,2012,1,2013,stock_tipo,S,12172.65888
P1|tetto110|agg+ind|T1,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg+ind|T1,2012,1,2013,stock_tipo,R,16524.52725
P1|tetto110|agg+ind|T1,2012,1,2013,aggregati,produzione_tot,29660.3567
P1|tetto110|agg+ind|T1,2012,1,2013,aggregati,consumo_tot,11139.86193
P1|tetto110|agg+ind|T1,2012,1,2013,aggregati,investimento_tot,2545.802195
P1|tetto110|agg+ind|T1,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg+ind|T1,2012,1,2013,aggregati,scorte_tot,2587.794247
P1|tetto110|agg+ind|T1,2012,2,2014,investimento_tipo,E,930.9696
P1|tetto110|agg+ind|T1,2012,2,2014,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T1,2012,2,2014,investimento_tipo,N,615.0416413
P1|tetto110|agg+ind|T1,2012,2,2014,investimento_tipo,R,575.5851787
P1|tetto110|agg+ind|T1,2012,2,2014,stock_tipo,E,5971.536234
P1|tetto110|agg+ind|T1,2012,2,2014,stock_tipo,S,12230.10612
P1|tetto110|agg+ind|T1,2012,2,2014,stock_tipo,N,2446.861788
P1|tetto110|agg+ind|T1,2012,2,2014,stock_tipo,R,16714.69964
P1|tetto110|agg+ind|T1,2012,2,2014,aggregati,produzione_tot,29618.20303
P1|tetto110|agg+ind|T1,2012,2,2014,aggregati,consumo_tot,11408.55548
P1|tetto110|agg+ind|T1,2012,2,2014,aggregati,investimento_tot,2559.97487
P1|tetto110|agg+ind|T1,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg+ind|T1,2012,2,2014,aggregati,scorte_tot,2622.563242
P1|tetto110|agg+ind|T1,2012,3,2015,investimento_tipo,E,930.9696
P1|tetto110|agg+ind|T1,2012,3,2015,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T1,2012,3,2015,investimento_tipo,N,615.0416413
P1|tetto110|agg+ind|T1,2012,3,2015,investimento_tipo,R,597.1858787
P1|tetto110|agg+ind|T1,2012,3,2015,stock_tipo,E,6074.239295
P1|tetto110|agg+ind|T1,2012,3,2015,stock_tipo,S,12284.49756
P1|tetto110|agg+ind|T1,2012,3,2015,stock_tipo,N,2464.870375
P1|tetto110|agg+ind|T1,2012,3,2015,stock_tipo,R,16922.03721
P1|tetto110|agg+ind|T1,2012,3,2015,aggregati,produzione_tot,29703.92865
P1|tetto110|agg+ind|T1,2012,3,2015,aggregati,consumo_tot,11525.72624
P1|tetto110|agg+ind|T1,2012,3,2015,aggregati,investimento_tot,2581.57557
P1|tetto110|agg+ind|T1,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg+ind|T1,2012,3,2015,aggregati,scorte_tot,2615.61888
P1|tetto110|agg+ind|T1,2012,4,2016,investimento_tipo,E,930.9696
P1|tetto110|agg+ind|T1,2012,4,2016,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T1,2012,4,2016,investimento_tipo,N,615.0416413
P1|tetto110|agg+ind|T1,2012,4,2016,investimento_tipo,R,618.7865787
P1|tetto110|agg+ind|T1,2012,4,2016,stock_tipo,E,6159.339463
P1|tetto110|agg+ind|T1,2012,4,2016,stock_tipo,S,12336.03548
P1|tetto110|agg+ind|T1,2012,4,2016,stock_tipo,N,2480.116313
P1|tetto110|agg+ind|T1,2012,4,2016,stock_tipo,R,17146.13961
P1|tetto110|agg+ind|T1,2012,4,2016,aggregati,produzione_tot,29874.46424
P1|tetto110|agg+ind|T1,2012,4,2016,aggregati,consumo_tot,11652.95688
P1|tetto110|agg+ind|T1,2012,4,2016,aggregati,investimento_tot,2603.17627
P1|tetto110|agg+ind|T1,2012,4,2016,aggregati,importazioni_tot,2682.34852
P1|tetto110|agg+ind|T1,2012,4,2016,aggregati,scorte_tot,2554.408934
P1|tetto110|agg+ind|T1,2012,5,2017,investimento_tipo,E,930.9696
P1|tetto110|agg+ind|T1,2012,5,2017,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T1,2012,5,2017,investimento_tipo,N,615.0416413
P1|tetto110|agg+ind|T1,2012,5,2017,investimento_tipo,R,618.7865787
P1|tetto110|agg+ind|T1,2012,5,2017,stock_tipo,E,6229.940438
P1|tetto110|agg+ind|T1,2012,5,2017,stock_tipo,S,12384.9077
P1|tetto110|agg+ind|T1,2012,5,2017,stock_tipo,N,2492.888427
P1|tetto110|agg+ind|T1,2012,5,2017,stock_tipo,R,17365.01511
P1|tetto110|agg+ind|T1,2012,5,2017,aggregati,produzione_tot,29916.76292
P1|tetto110|agg+ind|T1,2012,5,2017,aggregati,consumo_tot,11766.47862
P1|tetto110|agg+ind|T1,2012,5,2017,aggregati,investimento_tot,2603.17627
P1|tetto110|agg+ind|T1,2012,5,2017,aggregati,importazioni_tot,2681.053485
P1|tetto110|agg+ind|T1,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|agg+ind|T2,2012,1,2013,investimento_tipo,E,1028.9664
P1|tetto110|agg+ind|T2,2012,1,2013,investimento_tipo,S,461.451
P1|tetto110|agg+ind|T2,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg+ind|T2,2012,1,2013,investimento_tipo,R,432.014
P1|tetto110|agg+ind|T2,2012,1,2013,stock_tipo,E,5945.424678
P1|tetto110|agg+ind|T2,2012,1,2013,stock_tipo,S,12195.73143
P1|tetto110|agg+ind|T2,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg+ind|T2,2012,1,2013,stock_tipo,R,16402.99925
P1|tetto110|agg+ind|T2,2012,1,2013,aggregati,produzione_tot,29781.14166
P1|tetto110|agg+ind|T2,2012,1,2013,aggregati,consumo_tot,11200.15773
P1|tetto110|agg+ind|T2,2012,1,2013,aggregati,investimento_tot,2545.34355
P1|tetto110|agg+ind|T2,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg+ind|T2,2012,1,2013,aggregati,scorte_tot,2555.947765
P1|tetto110|agg+ind|T2,2012,2,2014,investimento_tipo,E,1070.40959
P1|tetto110|agg+ind|T2,2012,2,2014,investimento_tipo,S,461.451
P1|tetto110|agg+ind|T2,2012,2,2014,investimento_tipo,N,625.2027276
P1|tetto110|agg+ind|T2,2012,2,2014,investimento_tipo,R,432.014
P1|tetto110|agg+ind|T2,2012,2,2014,stock_tipo,E,6198.089127
P1|tetto110|agg+ind|T2,2012,2,2014,stock_tipo,S,12275.63922
P1|tetto110|agg+ind|T2,2012,2,2014,stock_tipo,N,2458.248491
P1|tetto110|agg+ind|T2,2012,2,2014,stock_tipo,R,16452.43494
P1|tetto110|agg+ind|T2,2012,2,2014,aggregati,produzione_tot,29687.13362
P1|tetto110|agg+ind|T2,2012,2,2014,aggregati,consumo_tot,11398.23889
P1|tetto110|agg+ind|T2,2012,2,2014,aggregati,investimento_tot,2589.077318
P1|tetto110|agg+ind|T2,2012,2,2014,aggregati,importazioni_tot,2542.725827
P1|tetto110|agg+ind|T2,2012,2,2014,aggregati,scorte_tot,2584.470551
P1|tetto110|agg+ind|T2,2012,3,2015,investimento_tipo,E,1070.40959
P1|tetto110|agg+ind|T2,2012,3,2015,investimento_tipo,S,461.451
P1|tetto110|agg+ind|T2,2012,3,2015,investimento_tipo,N,625.2027276
P1|tetto110|agg+ind|T2,2012,3,2015,investimento_tipo,R,432.014
P1|tetto110|agg+ind|T2,2012,3,2015,stock_tipo,E,6412.097022
P1|tetto110|agg+ind|T2,2012,3,2015,stock_tipo,S,12351.89556
P1|tetto110|agg+ind|T2,2012,3,2015,stock_tipo,N,2485.211698
P1|tetto110|agg+ind|T2,2012,3,2015,stock_tipo,R,16500.71762
P1|tetto110|agg+ind|T2,2012,3,2015,aggregati,produzione_tot,29703.09256
P1|tetto110|agg+ind|T2,2012,3,2015,aggregati,consumo_tot,11547.05198
P1|tetto110|agg+ind|T2,2012,3,2015,aggregati,investimento_tot,2589.077318
P1|tetto110|agg+ind|T2,2012,3,2015,aggregati,importazioni_tot,2639.495374
P1|tetto110|agg+ind|T2,2012,3,2015,aggregati,scorte_tot,2536.080848
P1|tetto110|agg+ind|T2,2012,4,2016,investimento_tipo,E,1070.40959
P1|tetto110|agg+ind|T2,2012,4,2016,investimento_tipo,S,461.451
P1|tetto110|agg+ind|T2,2012,4,2016,investimento_tipo,N,625.2027276
P1|tetto110|agg+ind|T2,2012,4,2016,investimento_tipo,R,432.014
P1|tetto110|agg+ind|T2,2012,4,2016,stock_tipo,E,6593.714744
P1|tetto110|agg+ind|T2,2012,4,2016,stock_tipo,S,12424.71865
P1|tetto110|agg+ind|T2,2012,4,2016,stock_tipo,N,2507.364261
P1|tetto110|agg+ind|T2,2012,4,2016,stock_tipo,R,16547.87416
P1|tetto110|agg+ind|T2,2012,4,2016,aggregati,produzione_tot,29823.07289
P1|tetto110|agg+ind|T2,2012,4,2016,aggregati,consumo_tot,11631.08473
P1|tetto110|agg+ind|T2,2012,4,2016,aggregati,investimento_tot,2589.077318
P1|tetto110|agg+ind|T2,2012,4,2016,aggregati,importazioni_tot,2731.726634
P1|tetto110|agg+ind|T2,2012,4,2016,aggregati,scorte_tot,2498.011595
P1|tetto110|agg+ind|T2,2012,5,2017,investimento_tipo,E,1070.40959
P1|tetto110|agg+ind|T2,2012,5,2017,investimento_tipo,S,461.451
P1|tetto110|agg+ind|T2,2012,5,2017,investimento_tipo,N,625.2027276
P1|tetto110|agg+ind|T2,2012,5,2017,investimento_tipo,R,432.014
P1|tetto110|agg+ind|T2,2012,5,2017,stock_tipo,E,6748.13634
P1|tetto110|agg+ind|T2,2012,5,2017,stock_tipo,S,12494.31181
P1|tetto110|agg+ind|T2,2012,5,2017,stock_tipo,N,2525.404372
P1|tetto110|agg+ind|T2,2012,5,2017,stock_tipo,R,16593.93084
P1|tetto110|agg+ind|T2,2012,5,2017,aggregati,produzione_tot,29905.08553
P1|tetto110|agg+ind|T2,2012,5,2017,aggregati,consumo_tot,11730.84077
P1|tetto110|agg+ind|T2,2012,5,2017,aggregati,investimento_tot,2589.077318
P1|tetto110|agg+ind|T2,2012,5,2017,aggregati,importazioni_tot,2740.670901
P1|tetto110|agg+ind|T2,2012,5,2017,aggregati,scorte_tot,2370.153
P1|tetto110|agg+ind|T3,2012,1,2013,investimento_tipo,E,1028.9664
P1|tetto110|agg+ind|T3,2012,1,2013,investimento_tipo,S,438.37845
P1|tetto110|agg+ind|T3,2012,1,2013,investimento_tipo,N,622.91215
P1|tetto110|agg+ind|T3,2012,1,2013,investimento_tipo,R,553.7353852
P1|tetto110|agg+ind|T3,2012,1,2013,stock_tipo,E,5945.424678
P1|tetto110|agg+ind|T3,2012,1,2013,stock_tipo,S,12172.65888
P1|tetto110|agg+ind|T3,2012,1,2013,stock_tipo,N,2426.026196
P1|tetto110|agg+ind|T3,2012,1,2013,stock_tipo,R,16524.72064
P1|tetto110|agg+ind|T3,2012,1,2013,aggregati,produzione_tot,29622.43967
P1|tetto110|agg+ind|T3,2012,1,2013,aggregati,consumo_tot,11111.55664
P1|tetto110|agg+ind|T3,2012,1,2013,aggregati,investimento_tot,2643.992385
P1|tetto110|agg+ind|T3,2012,1,2013,aggregati,importazioni_tot,2449.504059
P1|tetto110|agg+ind|T3,2012,1,2013,aggregati,scorte_tot,2508.417918
P1|tetto110|agg+ind|T3,2012,2,2014,investimento_tipo,E,1067.121763
P1|tetto110|agg+ind|T3,2012,2,2014,investimento_tipo,S,438.37845
